Model,1-1.ADE-ADE identification-cot-greedy-42.result.json,1-2.ADE-ADE relation-cot-greedy-42.result.json,1-3.ADE-Drug dosage-cot-greedy-42.result.json,103.icliniq-10k-cot-greedy-42.result.json,104.HealthCareMagic-100k-cot-greedy-42.result.json,105.MIMIC-IV CDM-cot-greedy-42.result.json,106.MIMIC-III Outcome.LoS-cot-greedy-42.result.json,106.MIMIC-III Outcome.Mortality-cot-greedy-42.result.json,107.MIMIC-IV BHC-cot-greedy-42.result.json,108.MIMIC-IV DiReCT.Dis-cot-greedy-42.result.json,108.MIMIC-IV DiReCT.PDD-cot-greedy-42.result.json,19.ClinicalNotes-UPMC-cot-greedy-42.result.json,22.CLIP-cot-greedy-42.result.json,33.GOUT-CC.consensus-cot-greedy-42.result.json,35.n2c2 2006 - De-identification-cot-greedy-42.result.json,37.i2b2-2009-Medication-Extraction-Challenge-cot-greedy-42.result.json,38-1.i2b2-2010-Relations-Challenge-concept-cot-greedy-42.result.json,38-2.i2b2-2010-Relations-Challenge-assertion-cot-greedy-42.result.json,38-3.i2b2-2010-Relations-Challenge-relation-cot-greedy-42.result.json,41.n2c2 2014 - De-identification-cot-greedy-42.result.json,5.BrainMRI-AIS-cot-greedy-42.result.json,51.MEDIQA_2019_Task2_RQE-cot-greedy-42.result.json,55.MedNLI-cot-greedy-42.result.json,57.MedSTS-cot-greedy-42.result.json,62.mtsamples-cot-greedy-42.result.json,63.MTSamples-temporal annotation-cot-greedy-42.result.json,65.n2c2-2018-Track2-Adverse-Drug-Events-and-Medication-Extraction-cot-greedy-42.result.json,76-1.MTS-Dialog-MEDIQA-2023-chat-task-A-cot-greedy-42.result.json,76-2.MTS-Dialog-MEDIQA-2023-sum-task-A-cot-greedy-42.result.json,76-3.MTS-Dialog-MEDIQA-2023-sum-task-B-cot-greedy-42.result.json,90-1.n2c2 2014 - Heart Disease Challenge - Diabete-cot-greedy-42.result.json,90-2.n2c2 2014 - Heart Disease Challenge - CAD-cot-greedy-42.result.json,90-3.n2c2 2014 - Heart Disease Challenge - Hyperlipidemia-cot-greedy-42.result.json,90-4.n2c2 2014 - Heart Disease Challenge - Hypertension-cot-greedy-42.result.json,90-8.n2c2 2014 - Heart Disease Challenge - Medication-cot-greedy-42.result.json,task_average
QwenLong-L1-32B,0.005733397037744864,0.007009345794392523,0.010362694300518135,0.005457025920873124,0.0114295919278507,0.020833333333333332,0.121,0.154,0.046,0.04742268041237113,0.05567010309278351,0.0,0.0021436227224008574,0.002352941176470588,0.0,0.0,0.01904761904761905,0.043478260869565216,0.025423728813559324,0.0019455252918287938,0.0,0.008695652173913044,0.009852216748768473,0.00410958904109589,0.01702127659574468,0.025547445255474453,0.0049504950495049506,0.03,0.010050251256281407,0.025252525252525252,0.0,0.01327433628318584,0.0,0.0,0.0066518847006651885,0.02099187263138487
Yi-1.5-34B-Chat-16K,0.0033444816053511705,0.002336448598130841,0.010362694300518135,0.004092769440654843,0.007143494954906688,0.025,0.1,0.103,0.054,0.030927835051546393,0.041237113402061855,0.0,0.0010718113612004287,0.004705882352941176,0.013636363636363636,0.0,0.014285714285714285,0.039525691699604744,0.025423728813559324,0.013618677042801557,0.0,0.017391304347826087,0.007741027445460943,0.00410958904109589,0.02553191489361702,0.0072992700729927005,0.019801980198019802,0.03,0.010050251256281407,0.020202020202020204,0.01098901098901099,0.008849557522123894,0.0,0.0,0.019955654101995565,0.01930383676045142
Yi-1.5-9B-Chat-16K,0.003822264691829909,0.002336448598130841,0.010362694300518135,0.004092769440654843,0.005000446468434682,0.025,0.078,0.082,0.057,0.0288659793814433,0.030927835051546393,0.0,0.0010718113612004287,0.004705882352941176,0.004545454545454545,0.0,0.014285714285714285,0.04743083003952569,0.03389830508474576,0.005836575875486381,0.0,0.008695652173913044,0.007741027445460943,0.0013698630136986301,0.02127659574468085,0.01824817518248175,0.01485148514851485,0.01,0.010050251256281407,0.015151515151515152,0.0,0.017699115044247787,0.008032128514056224,0.007633587786259542,0.004434589800443459,0.016696199935405144
gemini-1.5-pro,0.002866698518872432,0.002336448598130841,0.0051813471502590676,0.004092769440654843,0.006964907581034021,0.020833333333333332,0.086,0.09,0.053,0.030927835051546393,0.0288659793814433,0.0,0.0010718113612004287,0.007058823529411765,0.004545454545454545,0.0,0.03333333333333333,0.023715415019762844,0.0423728813559322,0.01556420233463035,0.0,0.008695652173913044,0.0049261083743842365,0.0013698630136986301,0.01702127659574468,0.0,0.019801980198019802,0.01,0.005025125628140704,0.010101010101010102,0.0,0.0,0.0,0.0,0.004434589800443459,0.015431624183438694
gemini-2.0-flash,0.002866698518872432,0.002336448598130841,0.0051813471502590676,0.001364256480218281,0.005179033842307349,0.029166666666666667,0.089,0.085,0.045,0.03917525773195876,0.026804123711340205,0.0,0.0021436227224008574,0.002352941176470588,0.0,0.0,0.01904761904761905,0.03162055335968379,0.025423728813559324,0.0,0.0,0.008695652173913044,0.0063335679099225895,0.00410958904109589,0.01702127659574468,0.0036496350364963502,0.0049504950495049506,0.01,0.005025125628140704,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.013758532838723303
gemini-2.5-flash,0.004777830864787387,0.007009345794392523,0.0051813471502590676,0.004092769440654843,0.009554424502187695,0.020833333333333332,0.074,0.074,0.04,0.03505154639175258,0.032989690721649485,0.0,0.0021436227224008574,0.002352941176470588,0.0,0.013100436681222707,0.02857142857142857,0.08695652173913043,0.03389830508474576,0.0019455252918287938,0.0,0.008695652173913044,0.00844475721323012,0.005479452054794521,0.01702127659574468,0.0072992700729927005,0.0,0.015,0.010050251256281407,0.015151515151515152,0.0,0.0,0.0,0.0,0.008869179600886918,0.01635629781673152
gemma-2-27b-it,0.003822264691829909,0.002336448598130841,0.0051813471502590676,0.0068212824010914054,0.0076792570765246895,0.020833333333333332,0.07,0.079,0.048,0.0288659793814433,0.020618556701030927,0.0,0.0010718113612004287,0.002352941176470588,0.0,0.0,0.01904761904761905,0.03162055335968379,0.029661016949152543,0.023346303501945526,0.0,0.008695652173913044,0.0049261083743842365,0.0027397260273972603,0.00851063829787234,0.010948905109489052,0.024752475247524754,0.02,0.005025125628140704,0.005050505050505051,0.0027472527472527475,0.004424778761061947,0.0,0.0,0.0022172949002217295,0.014294205058499381
gemma-2-9b-it,0.0033444816053511705,0.002336448598130841,0.0051813471502590676,0.002728512960436562,0.006250558085543352,0.020833333333333332,0.07,0.084,0.049,0.0288659793814433,0.03505154639175258,0.0,0.0010718113612004287,0.004705882352941176,0.013636363636363636,0.0,0.023809523809523808,0.03557312252964427,0.01694915254237288,0.009727626459143969,0.0,0.008695652173913044,0.005629838142153413,0.0027397260273972603,0.02127659574468085,0.0072992700729927005,0.0,0.03,0.010050251256281407,0.015151515151515152,0.0,0.004424778761061947,0.0,0.002544529262086514,0.004434589800443459,0.015008926759713317
gemma-3-12b-it,0.002866698518872432,0.0,0.0051813471502590676,0.004092769440654843,0.008304312885079025,0.020833333333333332,0.084,0.105,0.052,0.032989690721649485,0.03505154639175258,0.0,0.0021436227224008574,0.0,0.022727272727272728,0.0,0.023809523809523808,0.03557312252964427,0.029661016949152543,0.019455252918287938,0.0,0.008695652173913044,0.007037297677691766,0.00410958904109589,0.01276595744680851,0.0036496350364963502,0.0,0.015,0.005025125628140704,0.010101010101010102,0.0,0.004424778761061947,0.0,0.0,0.0022172949002217295,0.015906167167552086
gemma-3-1b-it,0.001433349259436216,0.0,0.010362694300518135,0.005457025920873124,0.003928922225198679,0.0125,0.072,0.081,0.046,0.026804123711340205,0.030927835051546393,0.0,0.0010718113612004287,0.004705882352941176,0.03636363636363636,0.013100436681222707,0.014285714285714285,0.039525691699604744,0.025423728813559324,0.027237354085603113,0.0,0.008695652173913044,0.00422237860661506,0.0027397260273972603,0.02127659574468085,0.051094890510948905,0.054455445544554455,0.02,0.010050251256281407,0.04040404040404041,0.013736263736263736,0.01327433628318584,0.020080321285140562,0.007633587786259542,0.017738359201773836,0.021072287276384282
gemma-3-27b-it,0.0033444816053511705,0.002336448598130841,0.0051813471502590676,0.004092769440654843,0.008304312885079025,0.0375,0.079,0.101,0.048,0.03505154639175258,0.0288659793814433,0.0,0.0021436227224008574,0.004705882352941176,0.0,0.0,0.02857142857142857,0.03557312252964427,0.03389830508474576,0.0038910505836575876,0.0,0.008695652173913044,0.0063335679099225895,0.00410958904109589,0.01702127659574468,0.0,0.0,0.01,0.005025125628140704,0.015151515151515152,0.0,0.008849557522123894,0.0,0.0,0.0066518847006651885,0.015522813314874576
gemma-3-4b-it,0.0023889154323936935,0.002336448598130841,0.0051813471502590676,0.004092769440654843,0.006607732833288686,0.029166666666666667,0.086,0.101,0.059,0.03711340206185567,0.03505154639175258,0.0,0.0021436227224008574,0.002352941176470588,0.031818181818181815,0.008733624454148471,0.009523809523809525,0.02766798418972332,0.029661016949152543,0.017509727626459144,0.0,0.008695652173913044,0.007037297677691766,0.00410958904109589,0.01702127659574468,0.014598540145985401,0.04455445544554455,0.02,0.005025125628140704,0.025252525252525252,0.0027472527472527475,0.017699115044247787,0.004016064257028112,0.002544529262086514,0.0022172949002217295,0.019224813005909336
gemma-4-26B-A4B-it,0.0033444816053511705,0.004672897196261682,0.0051813471502590676,0.009549795361527967,0.007322082328779355,0.0125,0.041,0.041,0.037,0.0288659793814433,0.024742268041237112,0.0,0.003215434083601286,0.002352941176470588,0.0,0.0,0.023809523809523808,0.043478260869565216,0.025423728813559324,0.0,0.0,0.008695652173913044,0.007037297677691766,0.00410958904109589,0.00851063829787234,0.0,0.0,0.01,0.010050251256281407,0.015151515151515152,0.0,0.0,0.0,0.0,0.0066518847006651885,0.01096187337476042
gemma-4-31B-it,0.002866698518872432,0.002336448598130841,0.010362694300518135,0.01227830832196453,0.009465130815251362,0.020833333333333332,0.061,0.066,0.042,0.024742268041237112,0.032989690721649485,0.0,0.0021436227224008574,0.004705882352941176,0.0,0.0,0.023809523809523808,0.043478260869565216,0.03389830508474576,0.0,0.0,0.008695652173913044,0.00844475721323012,0.00410958904109589,0.00851063829787234,0.0072992700729927005,0.0,0.025,0.010050251256281407,0.010101010101010102,0.0,0.0,0.0,0.0,0.0022172949002217295,0.01363824658705004
gemma-4-E2B-it,0.003822264691829909,0.004672897196261682,0.010362694300518135,0.004092769440654843,0.004732565407625681,0.020833333333333332,0.047,0.059,0.04,0.024742268041237112,0.030927835051546393,0.0,0.0,0.002352941176470588,0.022727272727272728,0.0,0.014285714285714285,0.023715415019762844,0.029661016949152543,0.007782101167315175,0.0,0.008695652173913044,0.0063335679099225895,0.00410958904109589,0.02127659574468085,0.010948905109489052,0.0,0.02,0.010050251256281407,0.015151515151515152,0.0027472527472527475,0.008849557522123894,0.0,0.0,0.0022172949002217295,0.013174036295576898
gemma-4-E4B-it,0.003822264691829909,0.004672897196261682,0.010362694300518135,0.002728512960436562,0.006607732833288686,0.0125,0.052,0.062,0.038,0.0288659793814433,0.026804123711340205,0.0,0.0010718113612004287,0.002352941176470588,0.0,0.0,0.023809523809523808,0.043478260869565216,0.029661016949152543,0.009727626459143969,0.0,0.008695652173913044,0.007037297677691766,0.005479452054794521,0.00851063829787234,0.0072992700729927005,0.009900990099009901,0.015,0.010050251256281407,0.015151515151515152,0.0,0.0,0.0,0.0,0.0022172949002217295,0.012794507068127646
gpt-35-turbo,0.002866698518872432,0.0,0.0,0.0,0.004553978033753014,0.0125,0.1,0.106,0.051,0.049484536082474224,0.04536082474226804,0.0,0.0021436227224008574,0.002352941176470588,0.013636363636363636,0.0,0.01904761904761905,0.03162055335968379,0.025423728813559324,0.021400778210116732,0.0,0.008695652173913044,0.005629838142153413,0.0027397260273972603,0.03404255319148936,0.0,0.01485148514851485,0.02,0.010050251256281407,0.015151515151515152,0.005494505494505495,0.01327433628318584,0.008032128514056224,0.0,0.0022172949002217295,0.017930598017909014
gpt-4o,0.003822264691829909,0.004672897196261682,0.0051813471502590676,0.002728512960436562,0.00446468434681668,0.016666666666666666,0.106,0.111,0.054,0.041237113402061855,0.04329896907216495,0.0,0.0021436227224008574,0.007058823529411765,0.0,0.0,0.014285714285714285,0.03162055335968379,0.025423728813559324,0.0,0.0,0.008695652173913044,0.007037297677691766,0.0013698630136986301,0.02553191489361702,0.0072992700729927005,0.0,0.03,0.010050251256281407,0.020202020202020204,0.0,0.0,0.0,0.0,0.0022172949002217295,0.01674309892536297
gpt-oss-120b-high,0.004300047778308648,0.004672897196261682,0.010362694300518135,0.027285129604365622,0.0332172515403161,0.025,0.074,0.11,0.067,0.05567010309278351,0.04742268041237113,0.0,0.0010718113612004287,0.002352941176470588,0.045454545454545456,0.0,0.047619047619047616,0.07905138339920949,0.05084745762711865,0.042801556420233464,0.0,0.008695652173913044,0.007741027445460943,0.00410958904109589,0.00851063829787234,0.08394160583941605,0.0,0.02,0.005025125628140704,0.010101010101010102,0.0027472527472527475,0.022123893805309734,0.0,0.007633587786259542,0.013303769401330377,0.026344648549994625
gpt-oss-20b-high,0.004300047778308648,0.007009345794392523,0.010362694300518135,0.008185538881309686,0.013840521475131708,0.025,0.091,0.11,0.068,0.04329896907216495,0.05567010309278351,0.0,0.0010718113612004287,0.002352941176470588,0.05909090909090909,0.004366812227074236,0.01904761904761905,0.05533596837944664,0.05084745762711865,0.05252918287937743,0.0,0.008695652173913044,0.005629838142153413,0.00410958904109589,0.00851063829787234,0.09124087591240876,0.0,0.025,0.010050251256281407,0.015151515151515152,0.005494505494505495,0.02654867256637168,0.012048192771084338,0.02544529262086514,0.017738359201773836,0.026770665851819028
medgemma-27b-it,0.004300047778308648,0.004672897196261682,0.010362694300518135,0.009549795361527967,0.012679703544959372,0.029166666666666667,0.121,0.128,0.063,0.0577319587628866,0.06804123711340206,0.0,0.0021436227224008574,0.004705882352941176,0.0,0.0,0.04285714285714286,0.06719367588932806,0.05508474576271186,0.029182879377431907,0.0,0.013043478260869565,0.007741027445460943,0.0013698630136986301,0.01702127659574468,0.0036496350364963502,0.009900990099009901,0.02,0.010050251256281407,0.015151515151515152,0.0027472527472527475,0.008849557522123894,0.0,0.0,0.013303769401330377,0.023785759034750623
medgemma-27b-text-it,0.003822264691829909,0.002336448598130841,0.015544041450777202,0.008185538881309686,0.014019108849004376,0.029166666666666667,0.121,0.124,0.061,0.061855670103092786,0.05979381443298969,0.0,0.0021436227224008574,0.004705882352941176,0.004545454545454545,0.008733624454148471,0.05238095238095238,0.06324110671936758,0.05084745762711865,0.021400778210116732,0.0,0.013043478260869565,0.007741027445460943,0.0013698630136986301,0.01702127659574468,0.014598540145985401,0.009900990099009901,0.02,0.010050251256281407,0.010101010101010102,0.0,0.004424778761061947,0.0,0.0,0.013303769401330377,0.02372221193619299
medgemma-4b-it,0.0023889154323936935,0.002336448598130841,0.0051813471502590676,0.005457025920873124,0.006875613894097687,0.016666666666666666,0.088,0.104,0.043,0.03505154639175258,0.0288659793814433,0.0,0.0021436227224008574,0.002352941176470588,0.045454545454545456,0.004366812227074236,0.009523809523809525,0.05138339920948617,0.029661016949152543,0.023346303501945526,0.0,0.008695652173913044,0.0049261083743842365,0.0027397260273972603,0.01276595744680851,0.0,0.0,0.015,0.010050251256281407,0.010101010101010102,0.013736263736263736,0.017699115044247787,0.0,0.002544529262086514,0.0066518847006651885,0.017456185494958844
meditron-70b,0.007644529383659818,0.028037383177570093,0.025906735751295335,0.0068212824010914054,0.008036431824270024,0.0125,0.066,0.071,0.044,0.024742268041237112,0.0288659793814433,0.004366812227074236,0.0053590568060021436,0.002352941176470588,0.02727272727272727,0.004366812227074236,0.023809523809523808,0.03557312252964427,0.03389830508474576,0.019455252918287938,0.0,0.0,0.009148486980999296,0.0013698630136986301,0.029787234042553193,0.043795620437956206,0.034653465346534656,0.02,0.01507537688442211,0.020202020202020204,0.02197802197802198,0.02654867256637168,0.020080321285140562,0.020356234096692113,0.011086474501108648,0.021545455867075337
meditron-7b,0.024844720496894408,0.02102803738317757,0.010362694300518135,0.004092769440654843,0.005089740155371015,0.025,0.024,0.049,0.043,0.008247422680412371,0.018556701030927835,0.004366812227074236,0.0021436227224008574,0.007058823529411765,0.02727272727272727,0.004366812227074236,0.01904761904761905,0.03162055335968379,0.0211864406779661,0.023346303501945526,0.0149812734082397,0.008695652173913044,0.0049261083743842365,0.0013698630136986301,0.03829787234042553,0.043795620437956206,0.009900990099009901,0.02,0.010050251256281407,0.010101010101010102,0.02197802197802198,0.008849557522123894,0.012048192771084338,0.015267175572519083,0.008869179600886918,0.017221787677240398
model_average,0.00436702671566548,0.005415320115293913,0.008667861120526851,0.0058140276166311795,0.008856765415470173,0.025973520249221182,0.08867289719626167,0.10228037383177567,0.05065420560747663,0.04295211484728779,0.04200790056845553,0.00012243398767497856,0.0019533010788232116,0.0037163276525563503,0.0135089209855565,0.003101661021099457,0.023230974632843793,0.043995419452550706,0.02962141612545541,0.016636968617040615,0.00038503272778186146,0.009914668833807396,0.007188566693193553,0.003315836640635001,0.018095048717438854,0.02257998499215499,0.014203756824280558,0.024672897196261687,0.010848635701873855,0.018219578967242515,0.004570196158981205,0.010627739641055331,0.0045790639192283145,0.004565884283370194,0.007128499492301635,0.019498423646493544
